month,opeid,md_earn_wne_p10.reported.earnings,medianEarnings,index_std
2014-12-01,166400,44600,0,-0.8731513436060941
2014-12-01,166500,32700,0,-0.7256859090571078
2014-12-01,166600,41500,0,-0.8673887446229563
2014-12-01,167100,50900,0,-0.8209817870658869
2014-12-01,167400,41200,0,-0.4112406418872439
2014-12-01,167600,48100,0,-1.165772277649518
2014-12-01,167800,37300,0,-1.0441204650218197
2014-12-01,168400,37700,0,-0.7742080689736939
2014-12-01,168500,17600,0,0.41681204066930055
2014-12-01,168800,37700,0,-0.7991691305229811
2014-12-01,169100,68200,1,0.011352275201067836
2014-12-01,169200,45100,0,-0.8470677600288814
2014-12-01,169300,36000,0,-0.9109424908305649
2014-12-01,169400,34200,0,-0.8139564530985692
2014-12-01,169600,54600,0,-1.070580452949469
2014-12-01,170000,37000,0,-0.6697563454246522
2014-12-01,170300,40500,0,-0.7321936907426728
2014-12-01,170400,41600,0,-0.030099671685144307
2014-12-01,170600,48100,0,0.013712136170664458
2014-12-01,170700,47100,0,-0.026219183451410846
2014-12-01,170800,29300,0,-1.2417432686704717
2014-12-01,171000,50600,0,-0.5443023779890359
2014-12-01,171700,36700,0,-0.05255978199499551
2014-12-01,172200,42500,0,-0.8356344436140113
2014-12-01,172400,42900,0,-1.2985887016214521
2014-12-01,172500,40700,0,-0.9194887625565832
2014-12-01,173200,45400,0,-0.9202282828372197
2014-12-01,173300,43700,0,-1.403848671394086
2014-12-01,173400,45700,0,-1.0739189130543039
2014-12-01,173500,41400,0,-0.45057816725638367
2014-12-01,173700,43900,0,-0.42725456715137206
2014-12-01,173900,64100,1,-0.6187103903670415
2014-12-01,174100,37700,0,-0.7907824712161741
2014-12-01,174500,38500,0,-0.597952567422049
2014-12-01,174600,33200,0,-0.5858587954557573
2014-12-01,174800,39100,0,-0.34856394149213205
2014-12-01,174900,44600,0,-0.6579514337014897
2014-12-01,175000,44400,0,-1.4465770640479017
2014-12-01,175300,31700,0,-0.6515294339878603
2014-12-01,175800,41500,0,-0.7350138257816436
2014-12-01,175900,39800,0,-1.011117393288639
2014-12-01,176700,51000,0,-1.0254969367581304
2014-12-01,176800,45300,0,-0.41920185329272636
2014-12-01,177100,41400,0,0.0689422462088817
2014-12-01,177200,38200,0,-0.4914472715260152
2014-12-01,177201,38200,0,-0.7917475263639069
2014-12-01,177400,62800,1,-0.7747882777198819
2014-12-01,177500,56600,0,0.4005463964353783
2014-12-01,177600,51600,0,-1.0018496487066415
2014-12-01,178000,41100,0,-0.2626344613339826
2014-12-01,178600,39000,0,-0.7969967052859023
2014-12-01,178700,36500,0,-0.6459163701372589
2014-12-01,178800,52400,0,-0.27048746299603826
2014-12-01,179200,47800,0,-0.673221497833317
2014-12-01,179300,32300,0,-0.40402207735557566
2014-12-01,179500,40000,0,-0.7458757018747725
2014-12-01,179800,41000,0,-1.2492998282536982
2014-12-01,179900,36300,0,-0.3509317412295654
2014-12-01,180000,33200,0,0.02517471625352541
2014-12-01,180100,44400,0,-1.062501640018291
2014-12-01,180300,35500,0,-1.0311921424438382
2014-12-01,180400,41600,0,-0.6318690552231979
2014-12-01,180500,41100,0,-1.1703916678046906
2014-12-01,180700,36000,0,-0.8334632195726913
2014-12-01,180800,35500,0,-1.0358927163524623
2014-12-01,180900,45300,0,-0.5669867406753065
2014-12-01,181100,29100,0,-0.7778527009930849
2014-12-01,181300,39100,0,-0.6674776130360242
2014-12-01,181400,33600,0,-0.5941589840274514
2014-12-01,181500,35900,0,-0.5298284460999372
2014-12-01,181600,33800,0,-0.791164304090157
2014-12-01,181700,34000,0,-0.8953479879478151
2014-12-01,182000,38000,0,-0.2514737769078212
2014-12-01,182200,46000,0,-1.234793037340539
2014-12-01,182400,33700,0,-1.014063474345721
2014-12-01,182500,52600,0,-0.31546679388090343
2014-12-01,182600,35200,0,-0.20025846779656134
2014-12-01,182700,38100,0,-0.3236932747179484
2014-12-01,182800,35900,0,-0.5516722462220842
2014-12-01,183000,78900,1,-0.13770851103463266
2014-12-01,183200,40000,0,-0.5855861916133319
2014-12-01,183300,39800,0,-0.7211844051451413
2014-12-01,183400,37200,0,0.620518667435851
2014-12-01,183500,30200,0,-0.4840201577234925
2014-12-01,183600,45600,0,-1.4238344173737567
2014-12-01,183800,38600,0,0.3714780797141636
2014-12-01,183900,42600,0,-0.6653353170099041
2014-12-01,183901,42600,0,-0.5823311757015079
2014-12-01,184000,69400,1,-0.4491596236647654
2014-12-01,184200,48100,0,-0.32816285592195815
2014-12-01,184400,49900,0,-0.9034949025155402
2014-12-01,184600,38600,0,-1.0151108377413456
2014-12-01,184700,38100,0,-0.7358484325776351
2014-12-01,185000,41200,0,-1.262136130313404
2014-12-01,185200,40900,0,-0.4482419922377566
2014-12-01,185400,43800,0,-0.41708014087100553
2014-12-01,185600,41900,0,0.5483479213891653
2014-12-01,185900,38400,0,-0.4602695282933434
2014-12-01,186000,55700,0,-0.5768004543244897
2014-12-01,186600,36600,0,-1.093876503273712
2014-12-01,186700,39200,0,-0.3065491736629293
2014-12-01,186800,45600,0,-0.1672329031719727
2014-12-01,186900,47200,0,-0.46886492019302095
2014-12-01,187100,34100,0,-0.5823366151553389
2014-12-01,187300,41200,0,-0.42875904462676323
2014-12-01,187400,42500,0,-0.4286860728599948
2014-12-01,187900,35600,0,-1.088322684450909
2014-12-01,188000,43200,0,-0.4489369387053225
2014-12-01,188100,37500,0,-0.9002423417270876
2014-12-01,188300,36200,0,-0.25897153350159696
2014-12-01,188700,45800,0,-0.6482194573728673
2014-12-01,188900,44800,0,-0.7662203637070476
2014-12-01,189000,41700,0,-0.17768819122339857
2014-12-01,189100,36900,0,-0.7710695736472947
2014-12-01,189200,48700,0,-0.6551808148966577
2014-12-01,189300,40300,0,-1.0631032972902352
2014-12-01,189500,36400,0,-1.0024237951893697
2014-12-01,189600,43200,0,-0.6612801264094562
2014-12-01,190000,41200,0,-0.5516545177632942
2014-12-01,190300,48900,0,-0.42826940026130617
2014-12-01,190500,37400,0,-0.781510212493806
2014-12-01,190800,31100,0,-0.28547629448275
2014-12-01,191500,37400,0,-0.7414628233179216
2014-12-01,191700,26800,0,-0.528867692795039
2014-12-01,191800,41800,0,0.25547585072536727
2014-12-01,192600,38200,0,-0.34569189819800583
2014-12-01,192700,35900,0,-0.8027836775722674
2014-12-01,192800,43300,0,0.008470840479970225
2014-12-01,192900,36600,0,-0.6990672353066121
2014-12-01,193100,30900,0,-0.12159068704199126
2014-12-01,193300,35500,0,-1.1734275819785824
2014-12-01,193700,40700,0,-0.534357309098307
2014-12-01,193701,40700,0,-0.6388846638663539
2014-12-01,193702,40700,0,-0.13012503503931802
2014-12-01,193704,40700,0,-0.6315095372858504
2014-12-01,193712,40700,0,-0.7251326399158791
2014-12-01,193900,41900,0,-0.816298498381719
2014-12-01,194300,39900,0,-0.6318434264611466
2014-12-01,194600,34400,0,-0.8386922381220863
2014-12-01,194800,44600,0,-0.5298555476393462
2014-12-01,194900,37900,0,-0.6834156790215836
2014-12-01,195000,39300,0,-0.19992342804386384
2014-12-01,195100,33400,0,-0.0462364289278755
2014-12-01,195200,34100,0,-0.8758829951102589
2014-12-01,195400,44900,0,-0.40868987455823874
2014-12-01,195500,34400,0,-0.8385296256113837
2014-12-01,195800,36800,0,-0.3766036121197073
2014-12-01,195900,32100,0,-1.2909788801175133
2014-12-01,196000,40000,0,-0.7299643403703729
2014-12-01,196100,45000,0,-0.8776858682015283
2014-12-01,196200,33300,0,-0.8839703349760215
2014-12-01,196300,33100,0,-0.6925023773767282
2014-12-01,196400,43000,0,-0.5176804984066194
2014-12-01,196500,28000,0,-0.42974726709561023
2014-12-01,196800,26600,0,-0.4579827837471499
2014-12-01,196900,36600,0,-0.6898491169496168
2014-12-01,197200,28000,0,-0.9392165310561253
2014-12-01,197500,36600,0,-0.44948883766430875
2014-12-01,197600,31800,0,-0.4681890948264018
2014-12-01,197700,35500,0,-0.4244489471795303
2014-12-01,198000,30400,0,-0.6300395324347337
2014-12-01,198700,41100,0,-0.4314549582668819
2014-12-01,198900,41500,0,-0.014462276352605847
2014-12-01,199900,37700,0,-0.10160951105632755
2014-12-01,200100,45800,0,-1.195066148700463
2014-12-01,200200,34600,0,0.060467964594257795
2014-12-01,200300,39300,0,0.20896881611382062
2014-12-01,200400,34000,0,-0.6926009332025679
2014-12-01,200500,35000,0,-0.10080075504345914
2014-12-01,200600,28300,0,-0.3973132241377481
2014-12-01,200700,39600,0,-0.5102304290191418
2014-12-01,200800,41100,0,0.5127778505471919
2014-12-01,201000,45900,0,-0.529229546857871
2014-12-01,201100,30500,0,-0.9222985932046339
2014-12-01,201300,36700,0,-0.8241346486463537
2014-12-01,201400,61100,1,-0.9231867288562974
2014-12-01,201500,38400,0,-0.7097227716805778
2014-12-01,201600,41300,0,-0.8838680345413195
2014-12-01,201700,36800,0,-0.3616765832565141
2014-12-01,202000,35700,0,-0.9621035111779701
2014-12-01,202100,35000,0,-0.7063614933826732
2014-12-01,202300,39100,0,-0.07506724805598533
2014-12-01,202400,35400,0,-1.173388593511403
2014-12-01,202500,31600,0,-0.7725056976841181
2014-12-01,202600,29000,0,-0.9406197215575172
2014-12-01,202900,52400,0,-0.3010580731612621
2014-12-01,203100,37900,0,-0.7080792810049985
2014-12-01,203200,46500,0,-1.2610452806327512
2014-12-01,203300,27200,0,-0.25349249835719856
2014-12-01,203600,53500,0,-0.4891458712885437
2014-12-01,203800,54800,0,0.04075738317666527
2014-12-01,203900,53000,0,-0.486645292998966
2014-12-01,204000,33200,0,-0.09896995266501288
2014-12-01,204100,31200,0,-0.3827054011747904
2014-12-01,204300,37100,0,-0.3389230287454065
2014-12-01,204400,74700,1,-0.3608809213955131
2014-12-01,205000,44800,0,-0.797831959143838
2014-12-01,205100,37900,0,0.05996925025033302
2014-12-01,205200,36600,0,-0.20695003871028178
2014-12-01,205300,38700,0,-0.6720944662752621
2014-12-01,205400,36500,0,-0.5602617761880823
2014-12-01,205500,27000,0,-0.4319606453528479
2014-12-01,206200,47000,0,-0.14714155458985556
2014-12-01,206500,48800,0,-1.19383648440285
2014-12-01,206700,46800,0,-0.8148008154192584
2014-12-01,206800,37600,0,0.2377060155408326
2014-12-01,207200,43600,0,-0.250234298507893
2014-12-01,207300,45500,0,-1.4086916131741036
2014-12-01,207600,43100,0,-1.0974010274656627
2014-12-01,207700,69200,1,-0.6553883108893029
2014-12-01,207800,62100,1,-0.7685618297295397
2014-12-01,208000,31400,0,-0.8218874791777756
2014-12-01,208300,39700,0,-1.074966544582828
2014-12-01,208600,50300,0,-0.3254268191950863
2014-12-01,209100,47300,0,-1.1004983397246744
2014-12-01,209500,48200,0,-0.2052571994728737
2014-12-01,209900,49500,0,-0.9779715759184431
2014-12-01,210200,58000,0,-0.739311321265242
2014-12-01,210300,59100,0,-0.5592296828654432
2014-12-01,210400,80400,1,-0.9678504169566744
2014-12-01,210500,53500,0,-0.9478164062517069
2014-12-01,210600,37800,0,-1.2070174332829786
2014-12-01,210700,51400,0,-0.37817225787984604
2014-12-01,210800,48300,0,-0.5663602119171239
2014-12-01,210900,44600,0,-0.9589458486151654
2014-12-01,211400,42400,0,-0.7990664398851947
2014-12-01,211500,56800,0,-1.0344457100354203
2014-12-01,211700,42400,0,-0.5966357737053588
2014-12-01,211800,52800,0,-0.6749095357510886
2014-12-01,212000,55400,0,-0.3088148433768132
2014-12-01,212100,85500,1,-0.6852793923115419
2014-12-01,212200,41900,0,-0.5876042153731158
2014-12-01,212300,35800,0,-0.6717236488816782
2014-12-01,212400,74900,1,-0.5294604374802645
2014-12-01,212600,30300,0,-0.7074163529694579
2014-12-01,212800,67000,1,-0.11248390955610389
2014-12-01,212900,27500,0,-0.8837005182607853
2014-12-01,213000,60600,1,-0.18090627001579718
2014-12-01,213300,58800,0,0.08058750763681535
2014-12-01,213900,44100,0,-0.49513829362390865
2014-12-01,214000,43700,0,-0.10314019660727806
2014-12-01,214100,63700,1,-0.7741601199523752
2014-12-01,214300,43600,0,-0.6181253894534166
2014-12-01,214500,44400,0,-0.7585433203906012
2014-12-01,214600,44800,0,-0.042625857628937766
2014-12-01,214800,42800,0,-0.6660931074404637
2014-12-01,215300,41600,0,-0.5686964372475545
2014-12-01,215500,87200,1,-0.596215638163064
2014-12-01,215800,40900,0,-0.7508562086837655
2014-12-01,216000,36700,0,-0.612531740680952
2014-12-01,216100,48900,0,-0.9084920062683188
2014-12-01,216400,88500,1,-0.29831981938059987
2014-12-01,216500,116400,1,-0.7727677185138656
2014-12-01,217800,91600,1,-0.31469145038640145
2014-12-01,218000,34000,0,-0.008484985203998275
2014-12-01,218100,79500,1,-0.7212336937188264
2014-12-01,218300,41500,0,-0.29733107507050016
2014-12-01,218400,42100,0,-0.43634565192685404
2014-12-01,218500,43200,0,-0.8432851425142256
2014-12-01,218700,36400,0,-0.42157876639871833
2014-12-01,218800,40400,0,-0.7668930139919671
2014-12-01,218900,43300,0,-0.35019431227235864
2014-12-01,219000,43700,0,-1.2373403991531697
2014-12-01,219200,44100,0,-1.0355529644903287
2014-12-01,219300,34700,0,-0.8674947098497713
2014-12-01,219400,29500,0,-0.9440957687841992
2014-12-01,219700,47100,0,-0.31081813818535636
2014-12-01,219900,60100,1,-0.5376844400216979
2014-12-01,220100,34700,0,-0.910560160196332
2014-12-01,220600,43300,0,-0.6291366860687585
2014-12-01,220800,51400,0,-0.7890919528587141
2014-12-01,220900,42700,0,-0.5424507571687833
2014-12-01,221000,44800,0,-0.6364577403046993
2014-12-01,221100,45100,0,-0.3180211693910178
2014-12-01,221700,58800,0,-0.6225581995000398
2014-12-01,221800,49900,0,-0.8119092061921309
2014-12-01,221900,67800,1,-0.2584433123772815
2014-12-01,222100,49600,0,-0.702837263910244
2014-12-01,222200,45800,0,-0.7809815201987497
2014-12-01,222400,56700,0,-0.6430177147581095
2014-12-01,222500,54600,0,-0.31591478643542203
2014-12-01,222600,55100,0,-0.5772917271261003
2014-12-01,222800,36400,0,-0.8511929224097545
2014-12-01,222900,58100,0,-0.39635056456639395
2014-12-01,223300,77600,1,-0.38286649970608
2014-12-01,223400,36500,0,-0.3267072377082901
2014-12-01,223500,45100,0,-0.561911842076889
2014-12-01,223600,44700,0,-0.4371925520804731
2014-12-01,223800,36000,0,-0.32065721413373655
2014-12-01,224100,40900,0,-0.511890415136981
2014-12-01,224300,40000,0,-0.4919345246007777
2014-12-01,224600,50500,0,-0.3467854437302941
2014-12-01,224700,39000,0,-0.6120905714350116
2014-12-01,224900,29900,0,-0.98400885383649
2014-12-01,225900,37300,0,-0.07636272855271925
2014-12-01,226000,40300,0,-1.0368420031106829
2014-12-01,226200,74900,1,-0.2522235397272304
2014-12-01,226600,35600,0,-0.24956720384169137
2014-12-01,226800,39100,0,-0.9615891701244285
2014-12-01,226900,29100,0,-0.054704235208567834
2014-12-01,227300,43300,0,-0.39486079007295566
2014-12-01,227500,49400,0,-0.7959333870752756
2014-12-01,227900,53700,0,-0.8541534303287548
2014-12-01,228200,36500,0,-0.7641346077626971
2014-12-01,228400,26800,0,-0.934983843110854
2014-12-01,228800,34500,0,-0.6647319586078028
2014-12-01,229000,49800,0,-0.42933537689041007
2014-12-01,229200,60100,1,-0.06518348184965043
2014-12-01,229300,35700,0,-0.03469191276714046
2014-12-01,230100,34800,0,-0.8946378309517773
2014-12-01,230700,42600,0,-0.6031027528053909
2014-12-01,230800,34100,0,-1.073611418198206
2014-12-01,231100,29000,0,-0.3872070511934534
2014-12-01,231400,37800,0,-1.1012146893920813
2014-12-01,231600,38100,0,-0.7115816662038491
2014-12-01,231800,40400,0,-1.3118050578753941
2014-12-01,232200,26600,0,-0.290867731189529
2014-12-01,232300,42200,0,-0.644470564031332
2014-12-01,232500,57900,0,-0.5221515251447052
2014-12-01,232600,47400,0,-0.36942412149537157
2014-12-01,232700,40100,0,-0.15484132282443983
2014-12-01,232900,41500,0,-0.8089241391351183
2014-12-01,233000,42700,0,-0.31621711219089615
2014-12-01,233400,44800,0,-0.39872734982137414
2014-12-01,233600,37300,0,-0.4065484487832437
2014-12-01,233700,34000,0,0.2512536867877156
2014-12-01,234000,46100,0,-0.5861689797868398
2014-12-01,234100,47600,0,-0.6186090845507806
2014-12-01,234200,45300,0,-0.22320438530551973
2014-12-01,234300,47500,0,-0.24774265322435146
2014-12-01,234600,41200,0,-0.6403516026063231
2014-12-01,234700,45300,0,-0.6339075284476483
2014-12-01,235300,50100,0,-0.25081380649330665
2014-12-01,235400,46900,0,-0.8890895433225733
2014-12-01,235800,45700,0,-0.923061882920288
2014-12-01,236000,42700,0,-0.0952785693603825
2014-12-01,236100,40400,0,-0.5113274274091673
2014-12-01,236500,31400,0,-0.9947784699294757
2014-12-01,236600,27900,0,-0.6519195211772439
2014-12-01,236700,37000,0,-0.09168259995335991
2014-12-01,236900,29600,0,-1.1274666084543281
2014-12-01,237100,35300,0,0.025551785989132023
2014-12-01,237500,35600,0,-0.5633819812724651
2014-12-01,237700,40800,0,-0.6902474147057839
2014-12-01,237900,55900,0,-0.016427597886396295
2014-12-01,238000,41600,0,-0.46107526849431807
2014-12-01,238200,44800,0,0.8605528786565873
2014-12-01,238300,31600,0,-0.8537413205168685
2014-12-01,238800,43300,0,-0.6999645975679836
2014-12-01,238900,38800,0,-0.5751988901072976
2014-12-01,239400,41900,0,-0.3302394122910048
2014-12-01,239600,30600,0,0.7506919769798724
2014-12-01,239700,37900,0,-0.994308291804891
2014-12-01,239800,31300,0,-0.5390042535401824
2014-12-01,240300,33800,0,-0.05226115478679101
2014-12-01,241000,29500,0,-0.9416646359732102
2014-12-01,241400,45200,0,-0.012428584283448337
2014-12-01,241500,38200,0,-0.5329323671495635
2014-12-01,242200,34800,0,-0.7148246510269471
2014-12-01,242300,39600,0,-0.5290356007332532
2014-12-01,242400,22400,0,-0.6393138067207881
2014-12-01,243300,22900,0,-0.908459828433847
2014-12-01,243900,29500,0,-1.1138923542242363
2014-12-01,244000,40600,0,-0.5816647639676824
2014-12-01,244001,40600,0,-1.2471539476515736
2014-12-01,244100,36200,0,-1.1548186533091287
2014-12-01,244700,34100,0,-1.0391208271651409
2014-12-01,244900,41600,0,-0.5754707552587955
2014-12-01,245000,30600,0,-0.8878697861495832
2014-12-01,245300,33400,0,-0.35880546122288187
2014-12-01,245400,36600,0,-0.7563687313348934
2014-12-01,246000,36100,0,-0.6094943084388681
2014-12-01,246100,32200,0,-0.7078293255548892
2014-12-01,246300,34000,0,-0.10756791869287605
2014-12-01,246400,40200,0,-0.9327163741353915
2014-12-01,246600,27900,0,-0.47431237677840854
2014-12-01,247300,25800,0,-0.5107087504082896
2014-12-01,248000,39700,0,-0.8748638655526028
2014-12-01,248200,44500,0,-0.23258101731505085
2014-12-01,248800,32800,0,-0.7935456527515059
2014-12-01,248900,33400,0,-0.3182471406297539
2014-12-01,249000,32400,0,-0.8152811114874493
2014-12-01,249500,42700,0,-0.7748998011471214
2014-12-01,249600,38900,0,-0.7355568078121296
2014-12-01,249800,43900,0,-0.9709913285367265
2014-12-01,249900,47600,0,-1.3897570234126546
2014-12-01,250000,31700,0,-0.48652254532210565
2014-12-01,250100,36000,0,-0.8749084297777504
2014-12-01,250200,32800,0,-0.2863749359588967
2014-12-01,250300,37200,0,-0.9539380062755878
2014-12-01,250600,55200,0,-0.8131751113500646
2014-12-01,251200,30700,0,-0.7209553337519788
2014-12-01,251600,46000,0,-0.41308967425717397
2014-12-01,251700,65500,1,-0.5925692511751222
2014-12-01,251800,43100,0,-0.7868679010666363
2014-12-01,251900,40400,0,-0.9714651248987488
2014-12-01,252000,62300,1,-0.5739523995958331
2014-12-01,252100,39400,0,-0.4807729747968564
2014-12-01,252400,40300,0,-0.4933697208184165
2014-12-01,252500,34200,0,-0.239971033693644
2014-12-01,252600,44000,0,-0.11917617438011105
2014-12-01,252700,31000,0,-0.2098778561802558
2014-12-01,253000,32500,0,-0.5111635329316904
2014-12-01,253100,39800,0,-0.1525626830134835
2014-12-01,253200,39700,0,-0.6847143627358555
2014-12-01,253300,35300,0,-0.4176579861067692
2014-12-01,253400,38200,0,-0.8010955354883476
2014-12-01,253600,34100,0,-0.56216519352053
2014-12-01,253700,31700,0,-0.5527104251573784
2014-12-01,253900,37500,0,-0.6238406675781618
2014-12-01,254000,35800,0,-0.999975587902229
2014-12-01,254100,36600,0,-0.8140193804635384
2014-12-01,254200,57800,0,-0.1333937492942525
2014-12-01,254400,42300,0,-1.044342426032057
2014-12-01,254401,42300,0,-0.8397557154530361
2014-12-01,254700,33400,0,-0.9677005588069079
2014-12-01,254800,40400,0,-0.9109015471479406
2014-12-01,255100,38800,0,-0.8168579176606399
2014-12-01,255300,40100,0,-0.38602707750634524
2014-12-01,255400,41800,0,-0.5479624127217206
2014-12-01,255500,45500,0,-0.4160665131093308
2014-12-01,255900,35800,0,-0.9255284364025331
2014-12-01,256500,43800,0,-0.3565566370158683
2014-12-01,256600,36400,0,-0.9338721056605652
2014-12-01,256700,32300,0,-0.46969303149279784
2014-12-01,256800,45500,0,-0.5918237533125128
2014-12-01,256900,43500,0,-0.6627494585008596
2014-12-01,257200,38600,0,-0.38106837670455956
2014-12-01,257300,67100,1,-0.6538236548935467
2014-12-01,257500,38000,0,-0.4793778391727675
2014-12-01,257900,35600,0,-0.08755783353111272
2014-12-01,258000,41800,0,-0.9781286380075229
2014-12-01,258600,42800,0,-1.05836545349143
2014-12-01,258700,55300,0,-0.5768899012296278
2014-12-01,258900,47300,0,0.016694480823818948
2014-12-01,258901,47300,0,-0.12827859360948748
2014-12-01,259000,39900,0,-0.5851600746437721
2014-12-01,259100,37700,0,-0.5960290481696638
2014-12-01,259700,39000,0,-0.7878011174611969
2014-12-01,259800,46200,0,-1.0231271058986111
2014-12-01,259900,41600,0,-0.5405053648839429
2014-12-01,260000,44900,0,-1.1287303955312606
2014-12-01,260300,50900,0,-0.6456526181485724
2014-12-01,260700,46800,0,-1.049400380561303
2014-12-01,260701,46800,0,-0.5584743428615897
2014-12-01,260800,45700,0,-1.0773397699735547
2014-12-01,260900,48800,0,-0.646689232101893
2014-12-01,261000,41400,0,-1.0317945467017202
2014-12-01,261300,41900,0,-0.7665932242227165
2014-12-01,261600,50300,0,-0.9821028151165894
2014-12-01,261700,48700,0,-0.6115959850352487
2014-12-01,262100,65300,1,1.3138061549029576
2014-12-01,262200,46800,0,-0.39160623259764304
2014-12-01,262500,44300,0,-0.45067322604852167
2014-12-01,262700,75100,1,-0.7719811719156333
2014-12-01,262800,48100,0,-0.46917534575181563
2014-12-01,262900,54800,0,-1.3508174991493018
2014-12-01,262901,54800,0,-0.6646396931239209
2014-12-01,262902,54800,0,-0.7220226942904452
2014-12-01,263200,53300,0,0.2663087010067568
2014-12-01,263800,44500,0,0.08236150273294707
2014-12-01,263900,82800,1,-0.7206443934966406
2014-12-01,264200,56800,0,-0.7371854063833956
2014-12-01,264900,36200,0,-0.38663600692668837
2014-12-01,265000,40600,0,-0.668109486178347
2014-12-01,265100,30200,0,-1.083301445099992
2014-12-01,265300,35100,0,-0.9274330937188939
2014-12-01,265400,52800,0,-0.6437021673782065
2014-12-01,265700,33800,0,-0.14265615171768503
2014-12-01,266300,35900,0,-0.6687619217909672
2014-12-01,266400,31200,0,-1.0274040515040328
2014-12-01,266600,50600,0,-1.2030071287405448
2014-12-01,266700,43000,0,-0.8212857466087384
2014-12-01,266800,42300,0,-0.6579533482522966
2014-12-01,267000,30000,0,-0.05097251045201187
2014-12-01,267100,35700,0,-0.599895964730408
2014-12-01,268100,45700,0,-0.5350487677201606
2014-12-01,268500,31900,0,-0.7145379493807651
2014-12-01,268700,44500,0,-0.14190436942176624
2014-12-01,268800,44500,0,-0.8665903558238554
2014-12-01,268900,44800,0,-0.4189188283305064
2014-12-01,269000,48000,0,-0.21676890531120305
2014-12-01,269300,43700,0,-0.7369055664329691
2014-12-01,269800,41600,0,-0.44408584190143807
2014-12-01,269900,68400,1,-0.31777215575070616
2014-12-01,270100,61500,1,-0.2748351645872539
2014-12-01,270300,51900,0,-1.096189191473163
2014-12-01,270400,37400,0,-0.4461188105788879
2014-12-01,270500,42700,0,-0.48345432749627565
2014-12-01,270700,72900,1,-0.5626813590680314
2014-12-01,270800,57400,0,-0.1394890457205964
2014-12-01,270900,45300,0,-0.6030250922407441
2014-12-01,271000,53700,0,-0.15035387743908996
2014-12-01,271100,70900,1,-0.5159027288534996
2014-12-01,271200,48300,0,-0.6574035045252831
2014-12-01,271300,51000,0,-0.638967416792833
2014-12-01,271800,43600,0,-1.0716353178224867
2014-12-01,272200,55400,0,-0.23057941763129897
2014-12-01,272800,57300,0,-0.6163692694948133
2014-12-01,272900,46100,0,-0.5830750661921903
2014-12-01,273100,48600,0,-0.4435404589882023
2014-12-01,273200,53200,0,-0.20033030769720675
2014-12-01,273400,39200,0,-0.4383511710611536
2014-12-01,273500,39000,0,-0.20374759708730195
2014-12-01,273700,52700,0,-0.47414971023347174
2014-12-01,273900,50400,0,-1.1449438233147111
2014-12-01,274200,30100,0,-0.3832982538638856
2014-12-01,274400,43300,0,-1.0290117377003838
2014-12-01,274800,48800,0,-0.2619975746024295
2014-12-01,275100,46000,0,-0.4775471477257614
2014-12-01,275101,46000,0,-0.16348135348546372
2014-12-01,275116,46000,0,-0.042467685872441895
2014-12-01,275125,46000,0,-0.13813046095392298
2014-12-01,275800,63600,1,-1.018732078496833
2014-12-01,275900,22700,0,-0.7112702397136565
2014-12-01,276000,46300,0,-1.1203634492895167
2014-12-01,276500,54400,0,-0.7749655604141042
2014-12-01,276900,39500,0,-0.6066038400838661
2014-12-01,277200,38000,0,-1.3171671911275409
2014-12-01,277500,57500,0,-0.8338509998946659
2014-12-01,277700,38200,0,-0.7387656918474649
2014-12-01,277800,47600,0,-0.6490183220520566
2014-12-01,277900,43900,0,-0.4446922831509864
2014-12-01,278200,49400,0,-0.5038520886653244
2014-12-01,278500,58800,0,-0.5069252556819982
2014-12-01,278520,73500,1,-0.4872227471604726
2014-12-01,278800,44000,0,-0.4604197228114469
2014-12-01,279000,38100,0,-0.292042344048053
2014-12-01,279100,58400,0,-0.8374322126024701
2014-12-01,279500,32200,0,-0.3036404201896547
2014-12-01,279800,38200,0,-0.31111014317565394
2014-12-01,280300,81700,1,-0.4469428046971522
2014-12-01,280500,41900,0,-1.1767541484952466
2014-12-01,280600,56900,0,-0.8050245175373316
2014-12-01,280800,42900,0,-0.6407933362421261
2014-12-01,281000,39300,0,-1.1255636090503345
2014-12-01,281300,39700,0,-0.4325838723785653
2014-12-01,281400,43100,0,-0.5188358338216972
2014-12-01,281600,55100,0,-0.56257673846226
2014-12-01,281700,45200,0,-0.2602540731045998
2014-12-01,282000,49000,0,-0.550890988979334
2014-12-01,282100,44800,0,-0.0387059168451162
2014-12-01,282300,54100,0,-0.7954198768799864
2014-12-01,282500,51800,0,-0.586163780324564
2014-12-01,282900,45500,0,-0.1941105129328499
2014-12-01,283200,48000,0,-0.5267209223970302
2014-12-01,283500,50900,0,-0.7468698967948711
2014-12-01,283600,58400,0,-0.35994108462062
2014-12-01,283700,49700,0,-0.826838012572271
2014-12-01,283800,55500,0,-0.22230804522093675
2014-12-01,283900,121500,1,-0.4224591088714982
2014-12-01,284000,112900,1,-0.4917531721014318
2014-12-01,284100,40100,0,-0.9057653388126838
2014-12-01,284200,38900,0,-0.5243203161882372
2014-12-01,284300,45300,0,-1.1284830987752634
2014-12-01,284400,40600,0,-0.48885039871422403
2014-12-01,284500,46700,0,-0.20177146307715224
2014-12-01,284600,46000,0,-0.2995617710035131
2014-12-01,284700,42400,0,-0.5232362747064937
2014-12-01,284800,40700,0,-0.7182899545446343
2014-12-01,284900,40600,0,-0.30923181458674937
2014-12-01,285000,38000,0,-0.640120850548831
